Thing Type Code,Thing Serial,Thing Name,Owner Group,Alias Config,aliasMapped,deviceId,doorEvent,lastDetectTime,lastLocateTime,location,locationXYZ,logicalReader,sessionId,source,tsCoreIn,tsEdgeIn,zone,AssignedUser,CLEARED_DTM,CLEAR_DTM,CLEAR_EMPLOYEE_IDENT,CLEAR_EVENT_STATE,CLEAR_MESSAGE_ID,DEVICE_ID,Dispatch,DispatchStatus,DispatchedAssociate,EVENT_DESCRIPTION,EVENT_DTM,EventCode,EventOpen,FACID,FacilityName,Priority,SET_DTM,SET_EMPLOYEE_IDENT,SET_EMPLOYEE_SERIAL_NBR,SET_EVENT_STATE,SET_MESSAGE_ID,Cleared,user
TVMEVENTS,131_0,131_0,>LAM,,131_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48976258968929;34.014970549873425;0.0,2082.2;3762.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.361-0400,2020-05-15T12:13:03.963-0400,131,,,,0,,,TVM001026,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,131,Hollywood/Western,0,2020-05-15T14:00-0400,0,,Set,131_0,false,
TVMEVENTS,1710_0,1710_0,>LAM,,1710_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49517273893072;34.016753230243054;0.0,444.2;4413.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.363-0400,2020-05-15T12:13:03.966-0400,1710,,,,0,,,TVM001108,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1710,Nordhoff,0,2020-05-15T14:00-0400,0,,Set,1710_0,false,
TVMEVENTS,137_0,137_0,>LAM,,137_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48934818839649;34.013167466793945;0.0,2207.7;3103.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.365-0400,2020-05-15T12:13:03.963-0400,137,,,,0,,,TVM001032,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,137,Pico,0,2020-05-15T14:00-0400,0,,Set,137_0,false,
TVMEVENTS,471_0,471_0,>LAM,,471_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48574329948049;34.016590179401746;0.0,3299.1;4353.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.363-0400,2020-05-15T12:13:03.965-0400,471,,,,0,,,TVM001081,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,471,Duarte/City of Hope,0,2020-05-15T14:00-0400,0,,Set,471_0,false,
TVMEVENTS,1672_0,1672_0,>LAM,,1672_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49221546983344;34.01251492360484;0.0,1339.6;2865.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.375-0400,2020-05-15T12:13:03.966-0400,1672,,,,0,,,TVM001104,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1672,Expo/La Brea,0,2020-05-15T14:00-0400,0,,Set,1672_0,false,
TVMEVENTS,139_0,139_0,>LAM,,139_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48892171716315;34.012442665527225;0.0,2336.8;2838.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.374-0400,2020-05-15T12:13:03.963-0400,139,,,,0,,,TVM001034,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,139,San Pedro St,0,2020-05-15T14:00-0400,0,,Set,139_0,false,
TVMEVENTS,2709_0,2709_0,>LAM,,2709_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4913817048073;34.01320713083527;0.0,1592.0;3117.9;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.375-0400,2020-05-15T12:13:03.967-0400,2709,,,,0,,,TVM001126,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,2709,Pico Blvd Mid-Wilshire,0,2020-05-15T14:00-0400,0,,Set,2709_0,false,
TVMEVENTS,182_0,182_0,>LAM,,182_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4874210212193;34.01024932580553;0.0,2791.2;2037.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.375-0400,2020-05-15T12:13:03.965-0400,182,,,,0,,,TVM001077,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,182,Lakewood Bl,0,2020-05-15T14:00-0400,0,,Set,182_0,false,
TVMEVENTS,127_0,127_0,>LAM,,127_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49075500702482;34.01384334954055;0.0,1781.8;3350.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.387-0400,2020-05-15T12:13:03.963-0400,127,,,,0,,,TVM001022,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,127,Wilshire/Western,0,2020-05-15T14:00-0400,0,,Set,127_0,false,
TVMEVENTS,148_0,148_0,>LAM,,148_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48870445823292;34.0094933719848;0.0,2402.6;1761.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.386-0400,2020-05-15T12:13:03.964-0400,148,,,,0,,,TVM001043,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,148,Del Amo,0,2020-05-15T14:00-0400,0,,Set,148_0,false,
TVMEVENTS,140_0,140_0,>LAM,,140_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48869641160587;34.012154744287315;0.0,2405.0;2733.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.389-0400,2020-05-15T12:13:03.964-0400,140,,,,0,,,TVM001035,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,140,Washington,0,2020-05-15T14:00-0400,0,,Set,140_0,false,
TVMEVENTS,169_0,169_0,>LAM,,169_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48674778675658;34.01659240262969;0.0,2995.0;4354.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.402-0400,2020-05-15T12:13:03.965-0400,169,,,,0,,,TVM001064,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,169,Sierra Madre Villa,0,2020-05-15T14:00-0400,0,,Set,169_0,false,
TVMEVENTS,179_0,179_0,>LAM,,179_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48925431108098;34.01023932054579;0.0,2236.1;2034.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.402-0400,2020-05-15T12:13:03.965-0400,179,,,,0,,,TVM001074,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,179,Avalon,0,2020-05-15T14:00-0400,0,,Set,179_0,false,
TVMEVENTS,310_0,310_0,>LAM,,310_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48641385173423;34.01659907227907;0.0,3096.1;4356.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.406-0400,2020-05-15T12:13:03.965-0400,310,,,,0,,,TVM001080,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,310,Arcadia Station,0,2020-05-15T14:00-0400,0,,Set,310_0,false,
TVMEVENTS,109_0,109_0,>LAM,,109_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4946756946202;34.01589698427199;0.0,594.7;4100.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.416-0400,2020-05-15T12:13:03.961-0400,109,,,,0,,,TVM001004,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,109,De Soto,0,2020-05-15T14:00-0400,0,,Set,109_0,false,
TVMEVENTS,489_0,489_0,>LAM,,489_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48608125781638;34.01658906779916;0.0,3196.8;4353.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.415-0400,2020-05-15T12:13:03.965-0400,489,,,,0,,,TVM001083,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,489,Monrovia,0,2020-05-15T14:00-0400,0,,Set,489_0,false,
TVMEVENTS,104_0,104_0,>LAM,,104_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48931197857482;34.01360101061762;0.0,2218.7;3261.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.418-0400,2020-05-15T12:13:03.960-0400,104,,,,0,,,TVM001001,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,104,Westlake/MacArthur Park,0,2020-05-15T14:00-0400,0,,Set,104_0,false,
TVMEVENTS,149_0,149_0,>LAM,,149_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48869507050138;34.0092065524534;0.0,2405.5;1656.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.421-0400,2020-05-15T12:13:03.964-0400,149,,,,0,,,TVM001044,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,149,Wardlow,0,2020-05-15T14:00-0400,0,,Set,149_0,false,
TVMEVENTS,116_0,116_0,>LAM,,116_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49229191279034;34.0158965326607;0.0,1316.5;4100.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.433-0400,2020-05-15T12:13:03.962-0400,116,,,,0,,,TVM001011,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,116,Van Nuys,0,2020-05-15T14:00-0400,0,,Set,116_0,false,
TVMEVENTS,153_0,153_0,>LAM,,153_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48869104718784;34.008095951389905;0.0,2406.7;1251.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.432-0400,2020-05-15T12:13:03.964-0400,153,,,,0,,,TVM001048,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,153,5th Street,0,2020-05-15T14:00-0400,0,,Set,153_0,false,
TVMEVENTS,1912_0,1912_0,>LAM,,1912_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48972906207662;34.01243599554637;0.0,2092.4;2836.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.436-0400,2020-05-15T12:13:03.967-0400,1912,,,,0,,,TVM001121,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1912,37th St/USC-Silver,0,2020-05-15T14:00-0400,0,,Set,1912_0,false,
TVMEVENTS,165_0,165_0,>LAM,,165_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4876704666577;34.01607883780998;0.0,2715.7;4166.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.464-0400,2020-05-15T12:13:03.965-0400,165,,,,0,,,TVM001060,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,165,Del Mar,0,2020-05-15T14:00-0400,0,,Set,165_0,false,
TVMEVENTS,1749_0,1749_0,>LAM,,1749_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4856226000748;34.01360545720374;0.0,3335.7;3263.4;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.462-0400,2020-05-15T12:13:03.967-0400,1749,,,,0,,,TVM001111,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1749,El Monte Bus Facility,0,2020-05-15T14:00-0400,0,,Set,1749_0,false,
TVMEVENTS,178_0,178_0,>LAM,,178_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48975856637577;34.010252660803815;0.0,2083.5;2038.9;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.481-0400,2020-05-15T12:13:03.965-0400,178,,,,0,,,TVM001073,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,178,Harbor Freeway,0,2020-05-15T14:00-0400,0,,Set,178_0,false,
TVMEVENTS,161_0,161_0,>LAM,,161_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48767046665769;34.01497610803511;0.0,2715.7;3764.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.482-0400,2020-05-15T12:13:03.964-0400,161,,,,0,,,TVM001056,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,161,Southwest Museum,0,2020-05-15T14:00-0400,0,,Set,161_0,false,
TVMEVENTS,142_0,142_0,>LAM,,142_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4886977527104;34.011611137425675;0.0,2404.6;2535.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.484-0400,2020-05-15T12:13:03.964-0400,142,,,,0,,,TVM001037,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,142,Slauson,0,2020-05-15T14:00-0400,0,,Set,142_0,false,
TVMEVENTS,152_0,152_0,>LAM,,152_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48869507050138;34.0083616520661;0.0,2405.5;1348.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.484-0400,2020-05-15T12:13:03.964-0400,152,,,,0,,,TVM001047,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,152,Anaheim St,0,2020-05-15T14:00-0400,0,,Set,152_0,false,
TVMEVENTS,126_0,126_0,>LAM,,126_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49026282167057;34.013844461181506;0.0,1930.8;3350.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.494-0400,2020-05-15T12:13:03.962-0400,126,,,,0,,,TVM001021,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,126,Wilshire/Normandie,0,2020-05-15T14:00-0400,0,,Set,126_0,false,
TVMEVENTS,1711_0,1711_0,>LAM,,1711_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.494-0400,2020-05-15T12:13:03.966-0400,1711,,,,0,,,TVM001109,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1711,Chatsworth,0,2020-05-15T14:00-0400,0,,Set,1711_0,false,
TVMEVENTS,112_0,112_0,>LAM,,112_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49365179276089;34.015899867508224;0.0,904.7;4101.4;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.495-0400,2020-05-15T12:13:03.962-0400,112,,,,0,,,TVM001007,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,112,Reseda,0,2020-05-15T14:00-0400,0,,Set,112_0,false,
TVMEVENTS,121_0,121_0,>LAM,,121_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48779988282332;34.013682472418665;0.0,2676.5;3291.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.496-0400,2020-05-15T12:13:03.962-0400,121,,,,0,,,TVM001016,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,121,Union Station (Red),0,2020-05-15T14:00-0400,0,,Set,121_0,false,
TVMEVENTS,181_0,181_0,>LAM,,181_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4878729734383;34.01025154919121;0.0,2654.4;2038.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.507-0400,2020-05-15T12:13:03.965-0400,181,,,,0,,,TVM001076,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,181,Long Beach Bl,0,2020-05-15T14:00-0400,0,,Set,181_0,false,
TVMEVENTS,118_0,118_0,>LAM,,118_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49161331390957;34.01589875589126;0.0,1521.9;4101.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.506-0400,2020-05-15T12:13:03.962-0400,118,,,,0,,,TVM001013,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,118,Valley College,0,2020-05-15T14:00-0400,0,,Set,118_0,false,
TVMEVENTS,155_0,155_0,>LAM,,155_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48898112773897;34.007826559209505;0.0,2318.8;1152.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.509-0400,2020-05-15T12:13:03.964-0400,155,,,,0,,,TVM001050,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,155,Transit Mall,0,2020-05-15T14:00-0400,0,,Set,155_0,false,
TVMEVENTS,1110_0,1110_0,>LAM,,1110_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.486644923687;34.01024785863565;0.0,3026.2;2037.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.520-0400,2020-05-15T12:13:03.965-0400,1110,,,,0,,,TVM001086,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1110,Cubic Lab,0,2020-05-15T14:00-0400,0,,Set,1110_0,false,
TVMEVENTS,1666_0,1666_0,>LAM,,1666_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49001874065021;34.012669444511936;0.0,2004.7;2921.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.524-0400,2020-05-15T12:13:03.966-0400,1666,,,,0,,,TVM001098,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1666,Jefferson/USC,0,2020-05-15T14:00-0400,0,,Set,1666_0,false,
TVMEVENTS,1665_0,1665_0,>LAM,,1665_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48968990147115;34.01294644778172;0.0,2104.3;3022.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.530-0400,2020-05-15T12:13:03.966-0400,1665,,,,0,,,TVM001097,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1665,23rd Street,0,2020-05-15T14:00-0400,0,,Set,1665_0,false,
TVMEVENTS,474_0,474_0,>LAM,,474_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4854013178311;34.01658350975557;0.0,3402.7;4351.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.535-0400,2020-05-15T12:13:03.965-0400,474,,,,0,,,TVM001082,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,474,Irwindale,0,2020-05-15T14:00-0400,0,,Set,474_0,false,
TVMEVENTS,136_0,136_0,>LAM,,136_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48913945706155;34.01333021857479;0.0,2270.9;3162.9;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.536-0400,2020-05-15T12:13:03.963-0400,136,,,,0,,,TVM001031,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,136,7th St/Metro Center (Blue),0,2020-05-15T14:00-0400,0,,Set,136_0,false,
TVMEVENTS,132_0,132_0,>LAM,,132_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49004824494938;34.015203991871026;0.0,1995.8;3847.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.551-0400,2020-05-15T12:13:03.963-0400,132,,,,0,,,TVM001027,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,132,Hollywood/Vine,0,2020-05-15T14:00-0400,0,,Set,132_0,false,
TVMEVENTS,120_0,120_0,>LAM,,120_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49081267451862;34.01589542102869;0.0,1764.3;4099.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.553-0400,2020-05-15T12:13:03.962-0400,120,,,,0,,,TVM001015,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,120,North Hollywood (Red),0,2020-05-15T14:00-0400,0,,Set,120_0,false,
TVMEVENTS,1270_0,1270_0,>LAM,,1270_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48730702733617;34.0133342146857;0.0,2825.7;3164.4;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.551-0400,2020-05-15T12:13:03.966-0400,1270,,,,0,,,TVM001093,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1270,Pico/Aliso,0,2020-05-15T14:00-0400,0,,Set,1270_0,false,
TVMEVENTS,146_0,146_0,>LAM,,146_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48869641160589;34.010043662574134;0.0,2405.0;1962.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.551-0400,2020-05-15T12:13:03.964-0400,146,,,,0,,,TVM001041,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,146,Compton,0,2020-05-15T14:00-0400,0,,Set,146_0,false,
TVMEVENTS,114_0,114_0,>LAM,,114_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49298124050718;34.01589875589126;0.0,1107.7;4101.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.574-0400,2020-05-15T12:13:03.962-0400,114,,,,0,,,TVM001009,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,114,Woodley,0,2020-05-15T14:00-0400,0,,Set,114_0,false,
TVMEVENTS,1668_0,1668_0,>LAM,,1668_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49089314078907;34.012509365280465;0.0,1740.0;2863.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.569-0400,2020-05-15T12:13:03.966-0400,1668,,,,0,,,TVM001100,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1668,Expo/Vermont,0,2020-05-15T14:00-0400,0,,Set,1668_0,false,
TVMEVENTS,1268_0,1268_0,>LAM,,1268_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48663379287345;34.01333421468741;0.0,3029.5;3164.4;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.569-0400,2020-05-15T12:13:03.966-0400,1268,,,,0,,,TVM001091,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1268,Soto,0,2020-05-15T14:00-0400,0,,Set,1268_0,false,
TVMEVENTS,1667_0,1667_0,>LAM,,1667_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49053104257209;34.01250380696794;0.0,1849.6;2861.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.568-0400,2020-05-15T12:13:03.966-0400,1667,,,,0,,,TVM001099,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1667,Expo Park/USC,0,2020-05-15T14:00-0400,0,,Set,1667_0,false,
TVMEVENTS,1911_0,1911_0,>LAM,,1911_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48663915729148;34.01362102028233;0.0,3027.9;3269.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.585-0400,2020-05-15T12:13:03.967-0400,1911,,,,0,,,TVM001120,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1911,LAC USC Medical Center,0,2020-05-15T14:00-0400,0,,Set,1911_0,false,
TVMEVENTS,177_0,177_0,>LAM,,177_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49019844865423;34.01024821410175;0.0,1950.3;2037.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.619-0400,2020-05-15T12:13:03.965-0400,177,,,,0,,,TVM001072,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,177,Vermont/Athens,0,2020-05-15T14:00-0400,0,,Set,177_0,false,
TVMEVENTS,1874_0,1874_0,>LAM,,1874_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49354450440029;34.01251492359995;0.0,937.2;2865.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.583-0400,2020-05-15T12:13:03.967-0400,1874,,,,0,,,TVM001113,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1874,Westwood/Rancho Park,0,2020-05-15T14:00-0400,0,,Set,1874_0,false,
TVMEVENTS,156_0,156_0,>LAM,,156_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48897402023893;34.00809372794723;0.0,2321.0;1250.4;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.585-0400,2020-05-15T12:13:03.964-0400,156,,,,0,,,TVM001051,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,156,Pacific Av,0,2020-05-15T14:00-0400,0,,Set,156_0,false,
TVMEVENTS,1671_0,1671_0,>LAM,,1671_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49187348818403;34.012513811938604;0.0,1443.1;2864.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.624-0400,2020-05-15T12:13:03.966-0400,1671,,,,0,,,TVM001103,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1671,Farmdale,0,2020-05-15T14:00-0400,0,,Set,1671_0,false,
TVMEVENTS,123_0,123_0,>LAM,,123_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48874200915914;34.013366452567666;0.0,2391.2;3176.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.634-0400,2020-05-15T12:13:03.962-0400,123,,,,0,,,TVM001018,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,123,Pershing Square,0,2020-05-15T14:00-0400,0,,Set,123_0,false,
TVMEVENTS,1264_0,1264_0,>LAM,,1264_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48529268836597;34.01333754964092;0.0,3435.6;3165.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.639-0400,2020-05-15T12:13:03.966-0400,1264,,,,0,,,TVM001087,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1264,Atlantic,0,2020-05-15T14:00-0400,0,,Set,1264_0,false,
TVMEVENTS,1712_0,1712_0,>LAM,,1712_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49287864601234;34.012517146924324;0.0,1138.8;2865.9;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.640-0400,2020-05-15T12:13:03.967-0400,1712,,,,0,,,TVM001110,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1712,Culver City,0,2020-05-15T14:00-0400,0,,Set,1712_0,false,
